timestamp,message,logStreamName
1724448067296,"END RequestId: 3050fd8c-cd58-4e8b-a8f4-ab4ae0755d54
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448067297,"REPORT RequestId: 3050fd8c-cd58-4e8b-a8f4-ab4ae0755d54	Duration: 11.60 ms	Billed Duration: 12 ms	Memory Size: 512 MB	Max Memory Used: 79 MB	
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072283,"2024-08-23T21:21:12.283Z	a9e7aa78-25d8-4e4f-b04a-236a08790429	INFO	trace id=E4sHRr0NgkwupLvb4GIMw
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072283,"START RequestId: a9e7aa78-25d8-4e4f-b04a-236a08790429 Version: $LATEST
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072284,"2024-08-23T21:21:12.284Z	a9e7aa78-25d8-4e4f-b04a-236a08790429	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""E4sHRr0NgkwupLvb4GIMw"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""aebea549-a1c5-5776-8709-fa0b5e4def58"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:21:11.584Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""JZ2FV5ZHVT7C4H1E\"",\""x-amz-id-2\"":\""CiVZCx3urBsWuiUSTSV8Ods54AZQ8xM0s/OccWcy3e0gZOqWeq9uYLOAgVfQvmACIXk48pfnjZr5ZKWSfwGON8kBMwqVyN2g\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/SalesForce_ITPlatform_9c023346-6195-11ef-9be3-3e0d2351277b.aep\"",\""size\"":99840801,\""eTag\"":\""1107bed6ff65649c0c612515702d2f40-5\"",\""versionId\"":\""Nw0V.Zn3TDNgr31SqadUQoB4VptV.P2C\"",\""sequencer\"":\""0066C8FD433C3ED724\""}}}]}"",""Timestamp"":""2024-08-23T21:21:12.216Z"",""SignatureVersion"":""1"",""Signature"":""n9l1CH4m+NXZEATJ9w9eDRh9phcRk3eI/W6Zf+uS9/hwHjLdqPa/mtYvtNcH2IWfqaiE9+5psqdi12yUBWaE9w0htcWolwh8S6TkdxAANS+1cUuqH54n1djmDkn2njY+vDzod39Sf0ZEVYZZ4Svc0+xgz7IJ7F+53A/i3ke3cYI9LnuC33GNWIqqa6NCtuXvEG87dPPr4zSxVnR1Oe9hKU99DvB1Q9eCbPBs0zR+Lg7RAOFsEKIBJL8qivWE7kiBpuiEdO132d/HpFWHFcY3v5+9sYuHyjdRVDzPHZ4VZnPbm6TCEEoOg1rYQ0oh5nWayQaGXJ7amG7W7kayGhj7sQ=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072284,"2024-08-23T21:21:12.284Z	a9e7aa78-25d8-4e4f-b04a-236a08790429	INFO	{""_logLevel"":""info"",""msg"":""sending message"",""_version"":""__"",""body"":{""MessageGroupId"":""8f1942bd207450a8f027d9e0dec90c94"",""QueueUrl"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""MessageBody"":""{\""args\"":[{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/SalesForce_ITPlatform_9c023346-6195-11ef-9be3-3e0d2351277b.aep\"",\""size\"":99840801,\""eTag\"":\""1107bed6ff65649c0c612515702d2f40-5\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\""}},\""E4sHRr0NgkwupLvb4GIMw\""],\""traceId\"":\""E4sHRr0NgkwupLvb4GIMw\""}"",""MessageDeduplicationId"":""SRQEsXLaPyfSUbB_kT6S0"",""MessageAttributes"":{""id"":{""DataType"":""String"",""StringValue"":""ingest""}}},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072287,"START RequestId: 7e90eb3a-7942-4f3a-9ea8-c221f1b8b8d1 Version: $LATEST
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448072288,"2024-08-23T21:21:12.288Z	7e90eb3a-7942-4f3a-9ea8-c221f1b8b8d1	INFO	trace id=Mf7t733ROMCNf9i_zollB
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448072288,"2024-08-23T21:21:12.288Z	7e90eb3a-7942-4f3a-9ea8-c221f1b8b8d1	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""Mf7t733ROMCNf9i_zollB"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""dbf31132-41fd-5a84-9c6b-4e70be75c14e"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:21:11.677Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""JZ24Q90H6J2SQ1NE\"",\""x-amz-id-2\"":\""+0qU4jRcM0V1zg+r1F15W9FrnLGotItEyWQWf9zcED5tnXSgDu05JrvnDPpBB0TuCgmqaY1/rCsPzaf5evCUd2CzjVIDMTWF\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/Shot_11SalesForce_ITPlatform.aep_Rendered_96d8d78a-6195-11ef-a504-aa5bd2aabd67.mov\"",\""size\"":264579344,\""eTag\"":\""1a9a15f5680274e2174a8ee394b91cbb-14\"",\""versionId\"":\""gqgTjAo4Es9bTBm.7p5YglERhnndxZsB\"",\""sequencer\"":\""0066C8FD3B5693BEF7\""}}}]}"",""Timestamp"":""2024-08-23T21:21:12.221Z"",""SignatureVersion"":""1"",""Signature"":""U+mlFv6ZTSku/GTyniDB/IrlbYRIJC593WeVYGGb+N1uSfcPK3ykBkax751Tmnb1zujVH9qoxNQ7GrLat1R4mz3zElSQqdQVS7CpSSjxmvdiYrB/ZgLzsc/vX6X+Z2Upc/SrdUJb6d8oMIvLw0dV+Y/VXxyxYOcDofD3Cdk6s/K328FD7aiqFPnWzAJhxI2HpxYQMf2lf+JMr0W/2CekhJRJZydOSpIuh2bYETcNkSIs9jOU4fs/akMESsc9A+AogPOPgDs/7AF/mFZSsJ1yxaR180MUC6qCnZUKxILSvlBYcT4PVEtOL8DqYxbRB+V47VpzIwbrgEHWqgpr3nYk0A=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448072288,"2024-08-23T21:21:12.288Z	7e90eb3a-7942-4f3a-9ea8-c221f1b8b8d1	INFO	{""_logLevel"":""info"",""msg"":""sending message"",""_version"":""__"",""body"":{""MessageGroupId"":""3db699b09fd66649c1680eb67364f678"",""QueueUrl"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""MessageBody"":""{\""args\"":[{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/Shot_11SalesForce_ITPlatform.aep_Rendered_96d8d78a-6195-11ef-a504-aa5bd2aabd67.mov\"",\""size\"":264579344,\""eTag\"":\""1a9a15f5680274e2174a8ee394b91cbb-14\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\""}},\""Mf7t733ROMCNf9i_zollB\""],\""traceId\"":\""Mf7t733ROMCNf9i_zollB\""}"",""MessageDeduplicationId"":""4iDlOsWjV-g_taQt4-KBV"",""MessageAttributes"":{""id"":{""DataType"":""String"",""StringValue"":""ingest""}}},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448072293,"2024-08-23T21:21:12.293Z	a9e7aa78-25d8-4e4f-b04a-236a08790429	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""result"":{""$metadata"":{""httpStatusCode"":200,""requestId"":""bf529850-40e5-570a-9ccc-c712bf6d0447"",""attempts"":1,""totalRetryDelay"":0},""MD5OfMessageAttributes"":""0f21ac84172d38af463da420ce907545"",""MD5OfMessageBody"":""7d1779dcb7fe7d7a7c8a3dbdcf560fa5"",""MessageId"":""0287f643-b308-4a2b-b7ad-d7dd17fab878"",""SequenceNumber"":""18888202780215535616""},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072294,"END RequestId: a9e7aa78-25d8-4e4f-b04a-236a08790429
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072294,"REPORT RequestId: a9e7aa78-25d8-4e4f-b04a-236a08790429	Duration: 11.04 ms	Billed Duration: 12 ms	Memory Size: 512 MB	Max Memory Used: 79 MB	
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448072299,"2024-08-23T21:21:12.299Z	7e90eb3a-7942-4f3a-9ea8-c221f1b8b8d1	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""result"":{""$metadata"":{""httpStatusCode"":200,""requestId"":""df748f75-8ed7-5ba5-bed5-d037715fb82f"",""attempts"":1,""totalRetryDelay"":0},""MD5OfMessageAttributes"":""0f21ac84172d38af463da420ce907545"",""MD5OfMessageBody"":""af0058fbb3f8d2bc5617ce86111f8228"",""MessageId"":""5605ee1a-a1fd-4dc6-a5a7-bd8a1e147658"",""SequenceNumber"":""18888202780217327616""},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448072300,"END RequestId: 7e90eb3a-7942-4f3a-9ea8-c221f1b8b8d1
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448072300,"REPORT RequestId: 7e90eb3a-7942-4f3a-9ea8-c221f1b8b8d1	Duration: 12.42 ms	Billed Duration: 13 ms	Memory Size: 512 MB	Max Memory Used: 77 MB	
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448073386,"START RequestId: 209414b0-03e2-4f80-bd73-6deb2772a498 Version: $LATEST
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448073387,"2024-08-23T21:21:13.387Z	209414b0-03e2-4f80-bd73-6deb2772a498	INFO	trace id=WYSuzL38Q03PETCMReafW
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448073387,"2024-08-23T21:21:13.387Z	209414b0-03e2-4f80-bd73-6deb2772a498	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""WYSuzL38Q03PETCMReafW"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""eea8c2cf-e77a-549a-bebc-9d8d18f38831"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:21:12.326Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""ZYQ88WZ5G0FHSAP3\"",\""x-amz-id-2\"":\""HoRF2j+mVPfChx1SS4KjGdbLRCoEw3G+fPMZ9ZFMWd20KCn33WbFQOxTuIcwyVmu/cKGwAs+MRUs0kfW5nEF+epMxvVSjPqG\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/Shot_010SalesForce_ITPlatform.aep_Rendered_9ce5ba30-6195-11ef-b658-b2afd4c8737c.mov\"",\""size\"":247941248,\""eTag\"":\""bfa86eac9c9e2129d6b12f2383eb3fad-13\"",\""versionId\"":\""rPbWf0Alz5lWYlcDSP86kEbsPMHeH5Si\"",\""sequencer\"":\""0066C8FD44ACD2B5CC\""}}}]}"",""Timestamp"":""2024-08-23T21:21:13.296Z"",""SignatureVersion"":""1"",""Signature"":""Z99kvjpJ2/YES6PFbKGfIMP5O+ElCvNbPFbAI5BURFGsv/khSXm6KfGHPt3Cs0n6V6SFEb0mqcSHn5WJUikKT7VygwMjWzYQse4g413YDA+ZDiLHHo2wnP4tRRNj51P9+KWJRGTgoDqaj1amGAYOeM+F9Z5XT1eXw5IFhLBngmL9pWL0AHwLIi2nwB6+n/1Fno0X4xGcD496WDTW9T0XHt4ju+iQ3sFoADBbncRHS8IP8Zlmc9UFUCEdbHe9jOkd6rBgL7oKEUkzmkWFP4++qM/LuQgQduN6YRnXOfvpU4xNEBfm/4jR7d22TKJ4LdAADdvy9kRvlPBuYf9n6Wj1Jg=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448073388,"2024-08-23T21:21:13.388Z	209414b0-03e2-4f80-bd73-6deb2772a498	INFO	{""_logLevel"":""info"",""msg"":""sending message"",""_version"":""__"",""body"":{""MessageGroupId"":""de2129a9f21e2d30c067a16cfdb87027"",""QueueUrl"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""MessageBody"":""{\""args\"":[{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/Shot_010SalesForce_ITPlatform.aep_Rendered_9ce5ba30-6195-11ef-b658-b2afd4c8737c.mov\"",\""size\"":247941248,\""eTag\"":\""bfa86eac9c9e2129d6b12f2383eb3fad-13\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\""}},\""WYSuzL38Q03PETCMReafW\""],\""traceId\"":\""WYSuzL38Q03PETCMReafW\""}"",""MessageDeduplicationId"":""HLksdVTaTc2eUdEXRa3Dc"",""MessageAttributes"":{""id"":{""DataType"":""String"",""StringValue"":""ingest""}}},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448073399,"2024-08-23T21:21:13.399Z	209414b0-03e2-4f80-bd73-6deb2772a498	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""result"":{""$metadata"":{""httpStatusCode"":200,""requestId"":""fa53a5fa-bfc9-54cb-89b7-fab840405741"",""attempts"":1,""totalRetryDelay"":0},""MD5OfMessageAttributes"":""0f21ac84172d38af463da420ce907545"",""MD5OfMessageBody"":""3d2dc6e45f6bec08712495fb82e80a55"",""MessageId"":""a6d680c6-53c0-4578-af7e-32bdc8408961"",""SequenceNumber"":""18888202780498927616""},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448073400,"END RequestId: 209414b0-03e2-4f80-bd73-6deb2772a498
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448073400,"REPORT RequestId: 209414b0-03e2-4f80-bd73-6deb2772a498	Duration: 13.95 ms	Billed Duration: 14 ms	Memory Size: 512 MB	Max Memory Used: 78 MB	
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074505,"2024-08-23T21:21:14.505Z	f1e9c1fa-8859-4871-a63e-b1680efc4e08	INFO	trace id=cSVO9iraQGtENjTpequY9
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074505,"START RequestId: f1e9c1fa-8859-4871-a63e-b1680efc4e08 Version: $LATEST
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074506,"2024-08-23T21:21:14.506Z	f1e9c1fa-8859-4871-a63e-b1680efc4e08	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""cSVO9iraQGtENjTpequY9"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""1ab97d68-15d5-5723-b9c7-222aea5fc4e6"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:21:12.924Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""ZYQ3YE2V89BXYWNH\"",\""x-amz-id-2\"":\""y4I1RZnUz2q0S3/0jJRhoJcHeMIU5tRlkngUFo37BNBg5CsbSNBW0CVZP5I8K/cUxIjnAxePVR6BNV+727jDlf5MFUHzsRLw\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/Encryption+Policy_9cf9889e-6195-11ef-a9dd-f2a7f77ad86e.mov\"",\""size\"":54161900,\""eTag\"":\""b05dcf77dad61365827655cac165c6b6-3\"",\""versionId\"":\""KsewQMpfH8isWMy3oBkbxpGvJcARfcXU\"",\""sequencer\"":\""0066C8FD44C8A9448F\""}}}]}"",""Timestamp"":""2024-08-23T21:21:14.389Z"",""SignatureVersion"":""1"",""Signature"":""f0KKtOB3aWgSJtuMirq4DsUbTFXRltIiRdR10L5/I9RHa/QaOZSD9c29XwNl6V6nx1oMGvfWeW61nBtSfeybIhQfbRDPhU8yRrCvk1wRR7uqshn4NGskqvxTOmvMBPkE8xkthcz6CYLJSLyY8FrrpObiRWqB11kA4UBOw5e/+uGNBsjLIVW3Oo7QQQDDlApE52gj7jTyAhETdptt4ViQDa48L2LnMqv6vGmAs1PXapaMdokBHOWlj+I3QZrDohxz7GfigWlyCvopaTBhLFAwtsintQhFrwtbinakZeUxy0BGzEfXfWnDy7s0QmUHh0W2wf5oH6CqcXC85LkfUE8Q/w=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074506,"2024-08-23T21:21:14.506Z	f1e9c1fa-8859-4871-a63e-b1680efc4e08	INFO	{""_logLevel"":""info"",""msg"":""sending message"",""_version"":""__"",""body"":{""MessageGroupId"":""5925ec481c0f262aaf019a65ce079666"",""QueueUrl"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""MessageBody"":""{\""args\"":[{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/Premiere/Copied_SalesForce_ITPlatform_20231013/Encryption+Policy_9cf9889e-6195-11ef-a9dd-f2a7f77ad86e.mov\"",\""size\"":54161900,\""eTag\"":\""b05dcf77dad61365827655cac165c6b6-3\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\""}},\""cSVO9iraQGtENjTpequY9\""],\""traceId\"":\""cSVO9iraQGtENjTpequY9\""}"",""MessageDeduplicationId"":""VwZPXt7KBKPcXSnwnihD7"",""MessageAttributes"":{""id"":{""DataType"":""String"",""StringValue"":""ingest""}}},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074516,"2024-08-23T21:21:14.516Z	f1e9c1fa-8859-4871-a63e-b1680efc4e08	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""result"":{""$metadata"":{""httpStatusCode"":200,""requestId"":""43b543a4-b248-5fdf-86a3-1ce64dc23c55"",""attempts"":1,""totalRetryDelay"":0},""MD5OfMessageAttributes"":""0f21ac84172d38af463da420ce907545"",""MD5OfMessageBody"":""8a907b8de60be055b5100dd8ecda1eb3"",""MessageId"":""297d7e3c-604a-462d-8f91-2970e9e74597"",""SequenceNumber"":""18888202780784879616""},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074518,"END RequestId: f1e9c1fa-8859-4871-a63e-b1680efc4e08
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074518,"REPORT RequestId: f1e9c1fa-8859-4871-a63e-b1680efc4e08	Duration: 13.14 ms	Billed Duration: 14 ms	Memory Size: 512 MB	Max Memory Used: 78 MB	
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074548,"START RequestId: 92a0b60a-393d-4fd9-9d87-c3f8062c9d93 Version: $LATEST
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
1724448074549,"2024-08-23T21:21:14.549Z	92a0b60a-393d-4fd9-9d87-c3f8062c9d93	INFO	trace id=Hylghr2Rh3c_70B3Lxznm
",2024/08/23/[$LATEST]22da542721a548569a8faf728692b541
